id,family,tier,evidence,framing,baseline,realtime_infra,bucket_preregistered,bucket_applied,bucket_corrected
2101642545101242537,games_control_loops_simulation,feel,demo_no_numbers,capability,none,True,not_covered,hype,demo
2101786118530220312,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101532320901873698,moderation_and_guardrails,interaction,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101785976255176834,moderation_and_guardrails,interaction,measured_demo,accuracy,none,False,not_covered,cost_only,cost_only
2101679703673454669,agent_harness_and_tool_gating,task,measured_demo,accuracy,frontier_llm,False,not_covered,cost_only,cost_only
2101644118686375956,games_control_loops_simulation,feel,measured_demo,latency,none,True,not_covered,material,fast_loop
2101698213812003279,search_rerank_extraction,task,measured_demo,accuracy,vendor_api,False,cost_only,cost_only,cost_only
2101544074591236375,data_and_telemetry,batch,measured_demo,cost,none,False,not_covered,cost_only,cost_only
2101680888455246253,classification_routing_triage,interaction,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101761584620032168,agent_harness_and_tool_gating,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101808956180217886,search_rerank_extraction,interaction,measured_demo,latency,classic_classifier_or_ml,False,not_covered,cost_only,cost_only
2101492134025298161,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101763071014498528,agent_harness_and_tool_gating,task,measured_demo,cost,none,True,not_covered,cost_only,cost_only
2101754973579030896,classification_routing_triage,task,demo_no_numbers,capability,none,True,not_covered,hype,demo
2101700254555140561,moderation_and_guardrails,interaction,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101523278187880458,search_rerank_extraction,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101493761608167913,classification_routing_triage,interaction,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101641417743610346,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101724786401632613,browser_and_computer_use,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101696417052103166,search_rerank_extraction,task,measured_demo,latency,none,False,not_covered,cost_only,cost_only
2101650049298035149,classification_routing_triage,task,demo_no_numbers,cost,small_llm,False,not_covered,hype,hype
2101620810784145625,data_and_telemetry,batch,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101474282086047958,evals_and_judging,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101572535468929209,evals_and_judging,task,demo_no_numbers,accuracy,none,False,not_covered,unproven_demo,hype
2101583727654744478,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101658736758853945,games_control_loops_simulation,batch,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101572107377451214,browser_and_computer_use,interaction,demo_no_numbers,latency,none,True,not_covered,hype,hype
2101664257238618294,evals_and_judging,interaction,demo_no_numbers,latency,none,False,not_covered,hype,hype
2101759723112390990,trading_and_markets,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101550815718826043,evals_and_judging,task,measured_demo,cost,none,False,not_covered,cost_only,cost_only
2101577957496205796,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101602766955467067,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101709096433164395,agent_harness_and_tool_gating,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101557986451939453,games_control_loops_simulation,feel,demo_no_numbers,latency,small_llm,True,not_covered,hype,hype
2101699100114837593,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101462798819569872,search_rerank_extraction,task,measured_demo,cost,frontier_llm,False,not_covered,cost_only,cost_only
2101572963233673275,moderation_and_guardrails,interaction,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101598960926527741,data_and_telemetry,batch,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101562122883002878,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101786937526739398,moderation_and_guardrails,interaction,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101613378791964847,classification_routing_triage,batch,measured_demo,capability,none,False,not_covered,cost_only,cost_only
2101670106778763561,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101570349225668642,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101679424634789963,live_chat_streams_events,interaction,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101654404848042172,browser_and_computer_use,task,measured_demo,cost,frontier_llm,False,not_covered,cost_only,cost_only
2101606819848417716,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101570768706634092,data_and_telemetry,batch,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101546275816501320,data_and_telemetry,batch,measured_demo,cost,frontier_llm,False,not_covered,cost_only,cost_only
2101579441134842096,classification_routing_triage,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101803058862940670,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101666897314054648,other_or_meta,interaction,measured_demo,latency,none,False,noise,noise,noise
2101586868530028753,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101718233292161254,agent_harness_and_tool_gating,task,measured_demo,latency,none,False,not_covered,cost_only,cost_only
2101534462571925687,search_rerank_extraction,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101743682382958877,classification_routing_triage,task,demo_no_numbers,cost,frontier_llm,False,hype,hype,hype
2101795047008346579,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101647752166051915,other_or_meta,unclear,commentary_or_meme,capability,none,False,noise,noise,noise
2101751793122189401,trading_and_markets,task,measured_demo,latency,frontier_llm,True,not_covered,cost_only,cost_only
2101474506397331670,moderation_and_guardrails,interaction,measured_demo,accuracy,vendor_api,False,not_covered,cost_only,cost_only
2101543574710223312,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101634760070344941,evals_and_judging,task,measured_demo,accuracy,none,False,not_covered,cost_only,cost_only
2101720495888715892,other_or_meta,unclear,demo_no_numbers,none,none,True,noise,noise,noise
2101467099327529155,search_rerank_extraction,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101611357732847805,games_control_loops_simulation,feel,measured_demo,cost,none,True,not_covered,material,fast_loop
2101647189332333018,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101551937497821319,search_rerank_extraction,task,demo_no_numbers,cost,frontier_llm,False,hype,hype,hype
2101772612984561937,agent_harness_and_tool_gating,task,demo_no_numbers,capability,none,False,not_covered,hype,demo
2101664992558797238,compaction_and_context,task,measured_demo,cost,frontier_llm,False,not_covered,cost_only,cost_only
2101569741584552058,games_control_loops_simulation,feel,measured_demo,cost,none,True,not_covered,material,fast_loop
2101741230308622408,evals_and_judging,batch,measured_demo,accuracy,classic_classifier_or_ml,False,not_covered,cost_only,cost_only
2101692805051482263,classification_routing_triage,task,demo_no_numbers,capability,none,False,not_covered,hype,demo
2101483019802730639,classification_routing_triage,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101518689426170235,evals_and_judging,task,demo_no_numbers,accuracy,none,False,not_covered,unproven_demo,hype
2101470031104376878,moderation_and_guardrails,interaction,measured_demo,accuracy,none,False,not_covered,cost_only,cost_only
2101770629003325744,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101748705959223665,other_or_meta,unclear,commentary_or_meme,none,none,False,noise,noise,noise
2101778968001261628,other_or_meta,unclear,demo_no_numbers,capability,none,False,noise,noise,noise
2101656770334937183,classification_routing_triage,task,measured_demo,latency,none,False,not_covered,cost_only,cost_only
2101637674541142091,browser_and_computer_use,task,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101687492151853470,agent_harness_and_tool_gating,task,demo_no_numbers,capability,none,False,not_covered,hype,demo
2101746524548161689,compaction_and_context,task,demo_no_numbers,cost,frontier_llm,False,hype,hype,hype
2101600672823316828,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101509452579168545,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101756281665061028,other_or_meta,unclear,measured_demo,latency,none,False,noise,noise,noise
2101746139506626872,games_control_loops_simulation,feel,demo_no_numbers,latency,small_llm,True,not_covered,hype,hype
2101629628863664576,browser_and_computer_use,interaction,demo_no_numbers,latency,none,True,not_covered,hype,hype
2101638295121776940,moderation_and_guardrails,interaction,demo_no_numbers,latency,none,True,not_covered,hype,hype
2101804911315030228,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101533894617276710,browser_and_computer_use,task,demo_no_numbers,latency,none,False,not_covered,hype,hype
2101515204270182457,other_or_meta,unclear,measured_demo,accuracy,none,False,noise,noise,noise
2101659198190715369,games_control_loops_simulation,feel,measured_demo,cost,none,True,not_covered,material,fast_loop
2101741606147948908,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101691329067753576,other_or_meta,unclear,measured_demo,none,none,False,noise,noise,noise
2101527024938389806,classification_routing_triage,interaction,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101680240301146577,classification_routing_triage,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101651438141395313,games_control_loops_simulation,feel,measured_demo,accuracy,none,True,not_covered,material,fast_loop
2101470121944338726,evals_and_judging,batch,measured_demo,cost,frontier_llm,False,not_covered,cost_only,cost_only
2101607543269441629,data_and_telemetry,batch,measured_demo,accuracy,none,False,not_covered,cost_only,cost_only
2101584535414821008,agent_harness_and_tool_gating,task,demo_no_numbers,latency,frontier_llm,False,hype,hype,hype
2101746374798606715,classification_routing_triage,interaction,measured_demo,latency,none,False,not_covered,cost_only,cost_only
2101737161322283338,other_or_meta,unclear,measured_demo,cost,small_llm,False,noise,noise,noise
2101743488018657404,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101686898033062357,data_and_telemetry,batch,measured_demo,cost,none,False,not_covered,cost_only,cost_only
2101568152476004617,evals_and_judging,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101677443182702983,agent_harness_and_tool_gating,task,demo_no_numbers,cost,vendor_api,False,not_covered,hype,hype
2101574162817093655,agent_harness_and_tool_gating,interaction,measured_demo,latency,none,True,material,material,material
2101499929692647844,search_rerank_extraction,batch,measured_demo,cost,none,False,not_covered,cost_only,cost_only
2101533018271985671,games_control_loops_simulation,task,demo_no_numbers,capability,none,True,not_covered,hype,demo
2101719815916499075,classification_routing_triage,interaction,demo_no_numbers,accuracy,none,False,not_covered,unproven_demo,hype
2101768143718736073,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101555617945055236,other_or_meta,unclear,demo_no_numbers,latency,none,False,noise,noise,noise
2101471836638953968,classification_routing_triage,interaction,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101760177829740737,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101583783363596720,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101735994496291160,games_control_loops_simulation,feel,demo_no_numbers,capability,none,True,not_covered,hype,demo
2101770038885986453,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101723708448489766,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101600969276686759,games_control_loops_simulation,feel,measured_demo,cost,none,True,not_covered,material,fast_loop
2101664739168285141,data_and_telemetry,batch,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101724831943381112,collaboration_and_typing,interaction,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101539880149160295,games_control_loops_simulation,feel,demo_no_numbers,capability,none,True,not_covered,hype,demo
2101645602660512187,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101734993454387581,data_and_telemetry,batch,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101658821923893479,classification_routing_triage,batch,demo_no_numbers,none,vendor_api,False,not_covered,unproven_demo,hype
2101781625344278696,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101539726842863774,classification_routing_triage,unclear,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101688939228844458,search_rerank_extraction,batch,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101762499326660876,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101652828737736880,agent_harness_and_tool_gating,task,demo_no_numbers,capability,none,False,not_covered,hype,demo
2101689338798973354,other_or_meta,interaction,demo_no_numbers,none,none,False,noise,noise,noise
2101675207203405945,other_or_meta,unclear,proposal_or_idea,capability,none,False,noise,noise,noise
2101790137571270792,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101494136717418988,games_control_loops_simulation,task,demo_no_numbers,capability,none,True,not_covered,hype,demo
2101466637756924056,games_control_loops_simulation,feel,demo_no_numbers,capability,rules_or_regex,True,not_covered,hype,hype
2101711735233396972,other_or_meta,unclear,demo_no_numbers,capability,none,True,noise,noise,noise
2101464692740751858,games_control_loops_simulation,feel,demo_no_numbers,capability,none,True,not_covered,hype,demo
2101685014379340102,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101765898017063005,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101523328200765561,classification_routing_triage,interaction,measured_demo,cost,none,False,not_covered,cost_only,cost_only
2101608681733550405,games_control_loops_simulation,feel,demo_no_numbers,latency,frontier_llm,True,hype,hype,hype
2101712125102354816,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101745712744775809,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101646940475629835,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101716648386506797,classification_routing_triage,interaction,measured_demo,latency,none,True,material,material,material
2101771795002953746,games_control_loops_simulation,feel,measured_demo,none,none,True,not_covered,material,fast_loop
2101770097945989381,browser_and_computer_use,task,measured_demo,cost,none,True,not_covered,cost_only,cost_only
2101780094524051878,evals_and_judging,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101567704276881492,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101675550230405284,agent_harness_and_tool_gating,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101722738670837890,agent_harness_and_tool_gating,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101578909045399909,classification_routing_triage,interaction,measured_demo,cost,none,False,not_covered,cost_only,cost_only
2101744728626860233,compaction_and_context,task,demo_no_numbers,capability,none,False,not_covered,hype,demo
2101780631667794077,search_rerank_extraction,batch,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101694757135347973,classification_routing_triage,batch,demo_no_numbers,cost,classic_classifier_or_ml,False,not_covered,hype,hype
2101700437074203017,games_control_loops_simulation,feel,measured_demo,accuracy,frontier_llm,True,not_covered,cost_only,fast_loop
2101766059405824090,browser_and_computer_use,feel,measured_demo,latency,frontier_llm,True,not_covered,cost_only,fast_loop
2101561025111932976,agent_harness_and_tool_gating,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101807989007290768,agent_harness_and_tool_gating,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101542581696155968,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101577347728318733,agent_harness_and_tool_gating,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101714593261437107,search_rerank_extraction,interaction,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101744810633875868,games_control_loops_simulation,feel,demo_no_numbers,latency,none,True,not_covered,hype,hype
2101695378760577343,browser_and_computer_use,interaction,measured_demo,cost,none,True,material,material,material
2101614572515782941,browser_and_computer_use,task,measured_demo,latency,frontier_llm,False,not_covered,cost_only,cost_only
2101692246559170723,compaction_and_context,task,measured_demo,cost,none,False,not_covered,cost_only,cost_only
2101501810917658763,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101634573226664166,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101628350619885618,classification_routing_triage,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101463034988204196,other_or_meta,unclear,demo_no_numbers,capability,none,False,noise,noise,noise
2101817410307137937,agent_harness_and_tool_gating,task,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101734780882891174,voice_and_turn_taking,turn,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101724862691815613,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101686777178403281,agent_harness_and_tool_gating,task,demo_no_numbers,latency,none,False,not_covered,hype,hype
2101476385030357141,other_or_meta,unclear,measured_demo,cost,none,False,noise,noise,noise
2101601252740354356,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101652701914550761,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101479145968636276,moderation_and_guardrails,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101478721903538348,games_control_loops_simulation,feel,measured_demo,latency,none,True,not_covered,material,fast_loop
2101636257264619900,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101670097358385654,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101607856407810096,games_control_loops_simulation,feel,measured_demo,latency,frontier_llm,True,not_covered,cost_only,fast_loop
2101483418320060661,evals_and_judging,batch,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101730489514201347,classification_routing_triage,task,demo_no_numbers,cost,none,False,not_covered,hype,hype
2101727352640438582,classification_routing_triage,task,measured_demo,cost,frontier_llm,False,not_covered,cost_only,cost_only
2101697198098452480,data_and_telemetry,batch,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101539272298057825,trading_and_markets,task,measured_demo,none,none,True,not_covered,cost_only,cost_only
2101650157532266750,agent_harness_and_tool_gating,task,demo_no_numbers,capability,frontier_llm,False,not_covered,hype,hype
2101688425606709475,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101700330354327671,games_control_loops_simulation,interaction,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101726812317315088,games_control_loops_simulation,batch,measured_demo,cost,none,False,not_covered,cost_only,cost_only
2101537587760648598,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101739916405154284,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101815688105209860,moderation_and_guardrails,interaction,demo_no_numbers,none,frontier_llm,True,not_covered,hype,hype
2101551850202001738,classification_routing_triage,task,measured_demo,latency,none,False,not_covered,cost_only,cost_only
2101661904087482413,agent_harness_and_tool_gating,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101782199502565726,classification_routing_triage,batch,measured_demo,cost,none,False,not_covered,cost_only,cost_only
2101734803616002290,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101661460598587509,search_rerank_extraction,task,demo_no_numbers,none,frontier_llm,False,not_covered,hype,hype
2101757036312813623,agent_harness_and_tool_gating,feel,demo_no_numbers,latency,frontier_llm,True,hype,hype,hype
2101483283594743983,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101586230505058680,moderation_and_guardrails,task,demo_no_numbers,cost,frontier_llm,False,hype,hype,hype
2101729595049361888,evals_and_judging,interaction,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101655637960839504,other_or_meta,interaction,demo_no_numbers,capability,none,True,noise,noise,noise
2101636469261799721,browser_and_computer_use,task,demo_no_numbers,latency,none,True,not_covered,hype,hype
2101605034480017861,evals_and_judging,batch,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101668266171330633,games_control_loops_simulation,task,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101684751157580139,agent_harness_and_tool_gating,task,measured_demo,accuracy,small_llm,False,cost_only,cost_only,cost_only
2101642679763550309,other_or_meta,unclear,demo_no_numbers,accuracy,none,False,noise,noise,noise
2101765843898224910,browser_and_computer_use,task,measured_demo,latency,none,True,not_covered,cost_only,cost_only
2101566365266051099,browser_and_computer_use,task,measured_demo,latency,none,True,not_covered,cost_only,cost_only
2101715116979032296,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101733331775709418,games_control_loops_simulation,feel,measured_demo,cost,none,True,not_covered,material,fast_loop
2101511344688341354,moderation_and_guardrails,interaction,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101540885968384333,search_rerank_extraction,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101689183991443813,data_and_telemetry,batch,measured_demo,none,none,False,not_covered,cost_only,cost_only
2101674418741121457,classification_routing_triage,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101772073790029877,search_rerank_extraction,task,measured_demo,accuracy,classic_classifier_or_ml,False,not_covered,cost_only,cost_only
2101687829680050438,search_rerank_extraction,interaction,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101688526941434227,games_control_loops_simulation,feel,measured_demo,cost,none,True,not_covered,material,fast_loop
2101715554826666223,games_control_loops_simulation,feel,demo_no_numbers,latency,none,True,not_covered,hype,hype
2101713072897609858,browser_and_computer_use,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101690223553925270,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101773114434552245,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101692566466859099,browser_and_computer_use,task,measured_demo,latency,frontier_llm,True,not_covered,cost_only,cost_only
2101695168542073072,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101806093517402322,search_rerank_extraction,task,demo_no_numbers,capability,none,False,not_covered,hype,demo
2101657719392612542,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101786516758667265,search_rerank_extraction,batch,measured_demo,cost,none,False,not_covered,cost_only,cost_only
2101657979078558074,search_rerank_extraction,batch,measured_demo,cost,none,False,not_covered,cost_only,cost_only
2101818693143445770,games_control_loops_simulation,frame,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101635898991587785,agent_harness_and_tool_gating,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101540497760161990,agent_harness_and_tool_gating,task,measured_demo,latency,none,False,not_covered,cost_only,cost_only
2101539730840330443,other_or_meta,unclear,measured_demo,latency,none,False,noise,noise,noise
2101535285184200806,classification_routing_triage,task,measured_demo,latency,frontier_llm,False,not_covered,cost_only,cost_only
2101672593832996883,trading_and_markets,task,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101636370733126055,classification_routing_triage,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101714169087332769,search_rerank_extraction,task,demo_no_numbers,latency,none,False,not_covered,hype,hype
2101498786677706806,evals_and_judging,batch,measured_demo,accuracy,none,False,not_covered,cost_only,cost_only
2101574674417320126,other_or_meta,unclear,measured_demo,accuracy,small_llm,False,noise,noise,noise
2101473066366759045,games_control_loops_simulation,feel,measured_demo,latency,frontier_llm,True,not_covered,cost_only,fast_loop
2101664099994399189,browser_and_computer_use,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101508836393664582,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101633429817487703,compaction_and_context,task,measured_demo,cost,frontier_llm,False,not_covered,cost_only,cost_only
2101658510891352421,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101706612641759437,games_control_loops_simulation,interaction,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101675409695752355,data_and_telemetry,batch,demo_no_numbers,capability,none,False,not_covered,hype,demo
2101686504401633754,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101550063608905908,agent_harness_and_tool_gating,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101758842145026532,trading_and_markets,task,measured_demo,none,none,True,not_covered,cost_only,cost_only
2101622535167336888,voice_and_turn_taking,turn,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101565083369497055,other_or_meta,unclear,measured_demo,latency,frontier_llm,False,noise,noise,noise
2101678671727939638,classification_routing_triage,task,demo_no_numbers,capability,none,False,not_covered,hype,demo
2101662106865250514,agent_harness_and_tool_gating,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101735222337249434,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101557731232813298,browser_and_computer_use,task,measured_demo,accuracy,none,False,not_covered,cost_only,cost_only
2101548620671746202,classification_routing_triage,batch,measured_demo,latency,none,False,not_covered,cost_only,cost_only
2101625594920255659,agent_harness_and_tool_gating,task,demo_no_numbers,latency,none,False,not_covered,hype,hype
2101656868645216490,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101767573771800798,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101675407053562260,search_rerank_extraction,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101641676502798718,agent_harness_and_tool_gating,task,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101744085409370292,search_rerank_extraction,task,demo_no_numbers,capability,frontier_llm,False,not_covered,hype,hype
2101715274722328867,compaction_and_context,task,measured_demo,none,none,False,not_covered,cost_only,cost_only
2101813384085955004,data_and_telemetry,batch,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101521346824134666,agent_harness_and_tool_gating,task,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101525407459955081,games_control_loops_simulation,feel,measured_demo,none,none,True,not_covered,material,fast_loop
2101795336687583288,evals_and_judging,batch,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101789245832937506,browser_and_computer_use,interaction,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
2101728728531284053,other_or_meta,unclear,measured_demo,accuracy,none,False,noise,noise,noise
2101780633035096556,evals_and_judging,batch,demo_no_numbers,none,frontier_llm,False,not_covered,hype,hype
2101678324640629117,classification_routing_triage,interaction,demo_no_numbers,latency,none,False,not_covered,hype,hype
2101718735757140313,classification_routing_triage,batch,measured_demo,accuracy,none,False,not_covered,cost_only,cost_only
2101683275362173153,evals_and_judging,interaction,demo_no_numbers,latency,none,False,not_covered,hype,hype
2101796464770838967,games_control_loops_simulation,feel,demo_no_numbers,none,none,True,not_covered,unproven_demo,demo
2101693424684650553,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101497086835642876,classification_routing_triage,batch,measured_demo,cost,none,False,not_covered,cost_only,cost_only
2101705981914660989,agent_harness_and_tool_gating,task,demo_no_numbers,capability,none,False,not_covered,hype,demo
2101619962477781446,games_control_loops_simulation,frame,demo_no_numbers,capability,none,True,not_covered,hype,demo
2101669544620376523,other_or_meta,unclear,proposal_or_idea,none,none,False,noise,noise,noise
2101811643709567364,other_or_meta,unclear,demo_no_numbers,none,none,False,noise,noise,noise
2101766663288852731,agent_harness_and_tool_gating,interaction,measured_demo,latency,rules_or_regex,True,not_covered,material,material
2101615742466634106,other_or_meta,unclear,commentary_or_meme,none,none,False,noise,noise,noise
2101675017566134580,browser_and_computer_use,task,measured_demo,accuracy,frontier_llm,False,not_covered,cost_only,cost_only
2101537034372538654,games_control_loops_simulation,interaction,demo_no_numbers,none,none,False,not_covered,unproven_demo,demo
